# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172	
86502	-0.19045733	0.59870064	Chambers	703.3	2
86503	-0.18955936	0.621524	Chinle	0.00	0
86504	-0.19045733	0.59870064	Fort Defiance	322.9	20
86505	-0.19045733	0.59870064	Ganado	0.00	0
86506	-0.18636316	0.599892	Houck	170.2	9
86507	-0.18392393	0.6184344	Lukachukai	221.9	10
86508	-0.19045733	0.59870064	Lupton	69.6	13
86510	-0.19952056	0.6129365	Pinon	740.9	7
86511	-0.18582226	0.6098964	Saint Michaels	368.6	8
86512	-0.18672049	0.6011797	Sanders	576.1	5
86514	-0.19045733	0.59870064	Teec Nos Pos	816.6	3
86515	-0.18319814	0.6053264	Window Rock	110.0	43
86520	-0.2010358	0.6011183	Blue Gap	249.1	8
86535	-0.19045733	0.59870064	Dennehotso	271.8	4
86538	-0.19045733	0.59870064	Many Farms	201.8	11
86540	-0.19045733	0.59870064	Nazlini	242.2	3
86544	-0.19045733	0.59870064	Red Valley	246.5	5
86545	-0.19045733	0.59870064	Rock Point	326.8	5
86547	-0.19045733	0.59870064	Round Rock	130.3	10
86549	-0.19045733	0.59870064	Sawmill	0.00	0
86556	-0.19045733	0.59870064	Tsaile	241.0	7
